"id","status","date","country","country_code","place","type","sentiment","fav","retweet","lang","source"
1255090394980704257,"Rhythmtree #Festival joins list of Isle of Wight events cancelled due to Coronavirus https://t.co/xvXCekN4cf https://t.co/B9WP0jvaZf","04/28/20","United Kingdom","GB","Sandown","city",-0.125,0,0,"en","dlvr.it"
1255090573880504321,"Emil • @emilcohen • COVID-19 Self Portrait • @ New York, New York https://t.co/KOpaUQYVLm","04/28/20","United States","US","Manhattan","city",0.13636363636363635,0,0,"en","Instagram"
1255090770626981889,"Flight Path - April 28 Blue Angels @afthunderbirds. This 40-minute joint flyover is a salute to #Covid19  responder… https://t.co/XPrMAfbpR0","04/28/20","United States","US","Manhattan","city",0.2,1,0,"en","Instagram"
1255090872909258753,"My thoughts and prayers to those who passed away during Covid-19 including frontline workers. #minutesilence… https://t.co/T6MSrheTeR","04/28/20","United Kingdom","GB","Cambridge","city",-0.016666666666666673,0,1,"en","Instagram"
1255090898398064643,"#aljazeera #Coronavirus: All you need to... https://t.co/IFfUWjUz5i","04/28/20","Poland","PL","Warsaw","city",0,0,0,"en","Tweetbot 3 for iΟS"
1255090985492721671,"Assallamuallaikum. Good Day fellas. Last week i went to Keputeran (Surabaya town) and distributed 62 food Packages… https://t.co/JrrTsQkHF7","04/28/20","Indonesia","ID","Genteng","city",0.35,0,0,"en","Instagram"
1255091266381139968,"Junior doctors committee , under Nepal Medical Association ( Affiliated to World Medical Association) today distrib… https://t.co/9zwAEW4bcm","04/28/20","Nepal","NP","Nepal","country",0,3,0,"en","Instagram"
1255091434484576256,"Nigeria, our country....
Who brought coronavirus to Nigeria?  Italian man. What's his name?  We don't know. What ab… https://t.co/rp2Gx2nvm2","04/28/20","Nigeria","NG","Lagos","city",0.25,0,0,"en","Instagram"
1255091709639299072,"Are yoy Broke because of the Covid19
.
Keep calm and make money whole you at home 
We buy second hand laptops at re… https://t.co/VK5HkLN94r","04/28/20","Swaziland","SZ","Swaziland","country",0.24,0,0,"en","Instagram"
1255091791868555271,"#JimmyKimmelLive #DaveGrohl #Coronavirus Jimmy Kimmel and Dave Grohl surprising frontline nurse with $10,000 is sup… https://t.co/UzK9QW1Ucl","04/28/20","United States","US","Miramar","city",0.5166666666666666,3,2,"en","dlvr.it"
1255091911188152321,"RT @Yourreadingnews: RT @GOVUK: Don’t put others at risk. Stay home.

#StayHomeSaveLives https://t.co/NufJ3E2sQm… https://t.co/SlCw8uPYfx","04/28/20","United Kingdom","GB","Reading","city",0,0,0,"en","Hootsuite Inc."
1255091921309106177,"Journalist Elena Milashina received a death threat from Chechnya’s Head for an article about the spread of #COVID19… https://t.co/0fMURZgG20","04/28/20","United Kingdom","GB","Gainsborough","city",0,0,0,"en","Hootsuite Inc."
1255092155154075648,".... thinking about how he can explain why Nurses are wearing Bin Bags as PPE and how long he has to wait for the n… https://t.co/tAul0gBr1d","04/28/20","United Kingdom","GB","Swindon","city",-0.025,0,0,"en","Tweetlogix"
1255092301874987008,"You can't beat the Irish: Pints on the lockdown #africaworldnews #coronavirus #covid19 #dublin #ireland @ Dublin, I… https://t.co/mKfFiJA7OK","04/28/20","Ireland","IE","Dublin City","city",0,0,0,"en","Instagram"
1255092510633988096,"Today the @usairforce    @afthunderbirds and usnavy @blueangels will perform a series of fly-overs in the NY, NJ, a… https://t.co/dOn0aROHY0","04/28/20","United States","US","Riverdale","city",0,0,0,"en","Instagram"
1255092929955196929,"These moments are even more precious now. We really can't wait for Covid-19 to be completely wiped off the face of… https://t.co/EQI4xSFuMY","04/28/20","Nigeria","NG","Lagos","city",0.32857142857142857,0,1,"en","Instagram"
1255093741951614977,"Orleans Bistro &amp; Grill  would like to thank you for your support!  
#Covid19willnotWIN 
#smallbusiness 
#covid19… https://t.co/cIgIbgYQfT","04/28/20","United States","US","Virginia","admin",0,0,1,"en","Instagram"
1255093832292712450,"#ourphilly 
Free Covid-19  testing Today! @ Philadelphia, Pennsylvania https://t.co/AnDRNrszLN","04/28/20","United States","US","Philadelphia","city",0.5,0,0,"en","Instagram"
1255093851154456577,"The #covid 2.0 🍔 @ Diva Tin Hau https://t.co/g567JKPYVo","04/28/20","Hong Kong","HK","Eastern District","admin",0,0,0,"en","Instagram"
1255093891793125376,"As at yesterday, 26th April 2020, some 3 million confirmed cases of COVID-19 have been recorded globally with about… https://t.co/j6cBYj2DED","04/28/20","Nigeria","NG","Edo","admin",-0.033333333333333326,0,0,"en","Instagram"
1255095049555148800,"Even though the Air Show at Jones Beach was canceled due to COVID-19 this year, we still get to see the Blue Angels… https://t.co/sLLrobgs0d","04/28/20","United States","US","Manhattan","city",0.28125,0,0,"en","Instagram"
1255095482063388673,"In case you missed or if you would like to review Sunday ’s Word entitled, “Don’t Be Afraid to Defeat the Coronavir… https://t.co/lfUUJFZnCm","04/28/20","United States","US","Pauls Valley","city",-0.2318181818181818,0,0,"en","Instagram"
1255095631128887297,"Stop covid-19 em Restinga https://t.co/ShFGMe3KwP","04/28/20","Angola","AO","Angola","country",0,0,0,"en","Instagram"
1255095903964344321,"Day 1,907 | 28th April 2020 | #ishmeenroadtorecovery : Day 42 - Malaysia Lockdown Covid 19. HP DeskJet Ink Advantag… https://t.co/9lQuZfGZvb","04/28/20","Malaysia","MY","Kuala Lumpur City","city",0,0,0,"en","Instagram"
1255096643151630336,"Day 41 of the Corona Diaries...Maxi relaxing...my new HP Spectre laptop...and Maxi sleeping like a baby. #corona… https://t.co/gV2T0Tb8Hn","04/28/20","United Kingdom","GB","City of London","city",0.13636363636363635,1,0,"en","Instagram"
1255097230270377985,"Siam and COVID-19 #filmbymaomaoคนดีที่หนึ่ง #leicaminilux @ Siam Square https://t.co/nIsIKly4Y9","04/28/20","Thailand","TH","Pathum Wan","city",0,0,0,"en","Instagram"
1255097994019512320,"Reposted from julievoen This is #mycovid19hero.
Name: Helen Asimegbe
NGO:  Helen Asimegbe Foundation

Her NGO has t… https://t.co/kTTHANx93y","04/28/20","Nigeria","NG","Abuja","city",0.08333333333333333,0,0,"en","Instagram"
1255098116702982144,"Throwback Paris before COVID-19 Faith before COVID-19 #stayhome #staysafe #stayhealthy #throwback  #paris #france… https://t.co/apypVzuqnH","04/28/20","France","FR","Paris","city",0,0,0,"en","Instagram"
1255098323255603201,"Another day another set of online learning completed! Thanks @ShureUK for a great session on Wireless Best Practice… https://t.co/ZEuIPRm5rz","04/28/20","United Kingdom","GB","Camden Town","city",0.6849999999999999,3,0,"en","Twitter for iPhone"
1255098826244812801,"#Apple #Coronavirus #Tech Apple to reopen many of its stores in May, report says https://t.co/eIJRVzlGU7 https://t.co/3eqBM3T37v","04/28/20","United States","US","Miramar","city",0.5,0,0,"en","dlvr.it"
1255099112661409792,"Abuja!
Konar Is ready for your pick up and deliveries. Food, Medicals, Parcels and other Necessities. 

We deliver… https://t.co/CRLRTsoErc","04/28/20","Nigeria","NG","Abuja","city",0.037500000000000006,1,0,"en","Instagram"
1255099281784045568,"JetBlue Airways will require passengers to wear face masks or other face coverings beginning May 4, becoming the fi… https://t.co/l10N8TzYQy","04/28/20","Ghana","GH","Kumasi","city",0.17784090909090908,0,0,"en","Instagram"
1255099348788150272,"“The mind is like calm water. When it’s turbulent, it’s difficult to see. When it’s calm, everything becomes clear.… https://t.co/pA6TaqqUAC","04/28/20","Malta","MT","Malta","country",0.05000000000000003,0,0,"en","Instagram"
1255099917728542726,"Good morning! Happy Tuesday. Second gear of the week. Next Tuesday is Cinco de Mayo 🤠. Taco Tuesday too. I wonder i… https://t.co/STPUKTkeBp","04/28/20","United States","US","Delmar","city",0.3365740740740741,0,0,"en","andyarthur.org"
1255100058615386117,"Delay is not denial, putting your event on hold in this unprecedented moment is unavoidable. 

But there will be a… https://t.co/klrg1dEA2u","04/28/20","United Kingdom","GB","City of London","city",0.35333333333333333,0,0,"en","Instagram"
1255101319246950400,"Fun activity I did with the kids in the before time of January 2020, before Coronavirus. I drew that circle and the… https://t.co/XlvzO3xbdH","04/28/20","United States","US","Fair Oaks","city",0.33888888888888885,0,0,"en","Instagram"
1255101333859897345,"When Mama said that it was okay @lukasgraham , pipi is gonna be in my stomach hojiak.townhall . Just another eye bl… https://t.co/hvfWrisB7k","04/28/20","Australia","AU","Sydney","city",0.5,0,0,"en","Instagram"
1255101947214016512,"What has covid 19 taught you? Me, it has taught me to be fearless, to be strong and to trust God more. This is a pr… https://t.co/knSR4YUpQz","04/28/20","Nigeria","NG","Enugu","city",0.4666666666666667,0,0,"en","Instagram"
1255102141536129027,"Why afraid of #corona if nature is standing with you to provide enough herbs and nutrients to fight with it!

It's… https://t.co/vUEMGcjCWi","04/28/20","India","IN","Rajendra Nagar","city",-0.06666666666666664,0,0,"en","Instagram"
1255102382100316161,"Day 45 of community #quarantine- #jboymyboy’s current obsession is to become a #DJ while yesterday, he was a… https://t.co/k4kZv5QWMo","04/28/20","Republic of the Philippines","PH","Santa Cruz","city",0,0,0,"en","Instagram"
1255102388316274688,"As shelter-in-place orders have been in effect for several weeks, there has been considerable speculation that a “c… https://t.co/hZYx8Ar7l5","04/28/20","Canada","CA","Toronto","city",0.03333333333333333,0,0,"en","Instagram"
1255102427528744962,"From Hillingdon Hospitals Charity, to Julius Meinl Coffee, Vienna:
A very happy member of staff on one of the 6 key… https://t.co/n94Py24Noy","04/28/20","United Kingdom","GB","Hillingdon","city",0.5333333333333333,0,0,"en","Instagram"
1255102512954331137,"A barren central london that i visited a month ago during the #coronavirus pandemic. Typically, visiting this place… https://t.co/q97dD6fIsV","04/28/20","United Kingdom","GB","Hillingdon","city",-0.3888888888888889,1,0,"en","Instagram"
1255102729946464257,"Fighting Stigma : Man in 80s gets protection orders against three sons living with him: The grandson has been livin… https://t.co/C2WVpnxmN8","04/28/20","Canada","CA","Varennes","city",0.5,0,0,"en","dlvr.it"
1255103160143638539,"#heyworld 💕💕💕💕💕💕
This one is for the #lovers out there💕💕💕💕
To get your mind of this #covid19
#fuckcoronavirus… https://t.co/Vgro8qMFfS","04/28/20","Kenya","KE","Nairobi","city",0,0,0,"en","Instagram"
1255103379828879361,"Time to work with a sense of national unity and integrity: Dr. Ruit
KATHMANDU: The countrywide lockdown meant to cu… https://t.co/DNy5xyGbkJ","04/28/20","Nepal","NP","Nepal","country",0,1,0,"en","Instagram"
1255104361753006081,"Sheep in Ireland

#travel #travelphotography #travelling #travelblogger #village #travelireland #ireland … https://t.co/a5cRAUMqsz","04/28/20","Ireland","IE","Meath","city",0,1,1,"en","Instagram"
1255104612509446144,"Fighting Stigma: Mental health fears over working from home during coronavirus outbreak: Mr Henry was speaking as H… https://t.co/aEvM8mM0br","04/28/20","Canada","CA","Mascouche","city",-0.015909090909090914,0,0,"en","dlvr.it"
1255104659624206336,"How Things Are.                           #covid19 #quarrantine #mask #blackandwhite #feeling #shelterinplace @ Bos… https://t.co/tTQz95XYNV","04/28/20","United States","US","Boston","city",0,0,0,"en","Instagram"
1255104664330272769,"This will explain why each and every one of us should wear face mask during the #COVID19 pandemic.… https://t.co/Jbm0Qbycec","04/28/20","Republic of the Philippines","PH","Angeles City","city",0,0,0,"en","Instagram"
1255105007399075840,"Thank you to our friends at @GlamisHall for the fresh fruit &amp; veg 🚚. #makingadifference #foodbank #Coronavirus… https://t.co/NJwr3pz6ZF","04/28/20","United Kingdom","GB","Wellingborough","city",0.3,0,0,"en","Twitter for Android"
1255105619117424644,"18:00 Shopping centre

#24hours #24photographers #lockdown #week3 #24photography #photographersinisolation #covid19… https://t.co/OO9SJOLxgh","04/28/20","United Kingdom","GB","Bath","city",0,0,0,"en","Instagram"
1255105729008226304,"Let's help our Frontliner in fighting COVID-19 by staying at home, social distancing, washing your hands,  and wear… https://t.co/MdvOEcb8AT","04/28/20","Republic of the Philippines","PH","Oton","city",0.041666666666666664,0,0,"en","Instagram"
1255105967601188864,"Ford cancels Transit van’s 55th anniversary celebrations to help in the fight against the Coronavirus. @forduk has… https://t.co/GGqlhfCpNy","04/28/20","Morocco","MA","Béni-Mellal","city",0,4,0,"en","Instagram"
1255106273487486981,"Corona NY Tue Apr 28th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31","04/28/20","United States","US","Queens","city",0.5,0,0,"en","TownTweet"
1255106617114112000,"Feet light ... coming very soon 

This paint is dedicated to everyone who can not visit the beach this year. 

Incl… https://t.co/kzDRnQ9GVo","04/28/20","Denmark","DK","Copenhagen","city",0.26666666666666666,0,0,"en","Instagram"
1255107108489629696,"Self Quarantine Day 44: Another game to pass the time... Here’s mine 😂😘😋😜😫😱

#tuesday #game #lol #jokes #quarantine… https://t.co/S0ihkd7pox","04/28/20","United States","US","Miami Beach","city",0,0,0,"en","Instagram"
1255107230531072000,"What is the first thing you will do once corona's butt get kicked?!
.
.
.
Here is a shot of me, joshkfilm &amp;… https://t.co/2W6dq3lpGS","04/28/20","Indonesia","ID","Nusapenida","city",0.3125,2,0,"en","Instagram"
1255107818291593217,"Reposted from patiencesilias You are an amazing person.
I am nominating her as #my covid-19 hero.
She is talented,… https://t.co/OZUINn6DCV","04/28/20","Nigeria","NG","Abuja","city",0.35833333333333334,0,0,"en","Instagram"
1255109516187836417,"Don’t forget to turn in at 10 am for day two of our “Springtime” Kit! 
Also, “Let’s go camping” is on sale until to… https://t.co/qtQcDmB4vQ","04/28/20","United States","US","Virginia","admin",0,0,0,"en","Instagram"
1255110017453359104,"Reposted from patiencesilias You are an amazing person.
I am nominating her as #my covid-19 hero.
She is talented,… https://t.co/ewEU5DIq5l","04/28/20","Nigeria","NG","Abuja","city",0.35833333333333334,0,0,"en","Instagram"
1255110290108231682,"With so many couples locked-in the world is expecting a baby boom post Covid-19. Don't want to be part of the stati… https://t.co/SZZMgUId37","04/28/20","Nigeria","NG","Ikeja","city",-0.04999999999999999,1,0,"en","Hootsuite Inc."
1255111550291116032,"How can we stop the SPREAD OF THE COVID19? If @NYCTBus haven’t done anything about this matter. This pic was taken… https://t.co/SEO5ren7bv","04/28/20","United States","US","Queens","city",0.3125,0,1,"en","Twitter for iPhone"
1255111827635101696,"Our charity projects need our support more than ever before.

Due to Covid-19 our usual source of fundraising from… https://t.co/gl5NGbQeOm","04/28/20","United Arab Emirates","AE","Abu Dhabi","admin",0.025,0,0,"en","Instagram"
1255111928701161472,"Am Walk In The Park
Why sit around doing nothing when I can get my morning dose of working out? #strava #winwalk… https://t.co/TxBOBhqx9e","04/28/20","United States","US","Manhattan","city",0,0,0,"en","Instagram"
1255112087551873030,"dinner tonight!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #dondondonki… https://t.co/gMnIuV07zb","04/28/20","Singapore","SG","Central Region","admin",0,0,0,"en","Instagram"
1255112925515264003,"Working through a pandemic. #covid19 #LPD #EssentialWorkers  @ Lorain, Ohio https://t.co/n6rEPPez7J","04/28/20","United States","US","Lorain","city",0,0,0,"en","Instagram"
